filename,compute_source,source_zip,seq_len,seed,tf_steps,batch_size,step,eval_exact,eval_ce,eval_ret_top1,writer_recall,loss
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,250,0.7,8.348,1.0,0.8125,0.0015
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,300,0.75,4.8086,1.0,0.8125,14.9331
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,350,0.8,7.1098,1.0,0.75,0.0016
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,400,0.35,9.4235,1.0,0.8125,0.0018
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,450,0.8,3.3968,1.0,0.8125,0.0017
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,500,0.75,9.5843,1.0,0.875,0.0015
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,550,0.65,3.8755,1.0,0.8125,0.0021
hpm_v2_8192_seed3_tf200_lw03_bs2.csv,kaggle,long,8192,3,200,2,600,0.65,5.9914,0.9444,0.75,5.6332
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,50,0.5,20.8632,1.0,0.4375,0.0082
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,100,0.7,10.3545,1.0,0.6875,0.0033
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,150,0.55,16.9395,1.0,0.75,0.0017
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,200,0.85,9.8019,1.0,0.8125,0.0014
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,250,0.8,3.7111,1.0,0.8125,10.3484
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,300,0.65,13.7517,1.0,0.6875,14.0001
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,350,0.75,3.9457,1.0,0.75,22.4604
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,400,0.6,8.2048,1.0,0.75,9.2234
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,450,0.65,7.4927,1.0,0.8125,0.0019
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,500,0.75,8.0687,1.0,0.8125,6.2911
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,550,0.7,5.3448,1.0,0.875,0.0012
hpm_v2_8192_seed4_tf200_lw03_bs2.csv,kaggle,long,8192,4,200,2,600,0.7,6.943,1.0,0.8125,0.0012
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,50,0.55,31.2437,1.0,0.4375,0.0078
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,100,0.5,41.3159,1.0,0.4375,0.0032
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,150,0.7,31.3211,1.0,0.5,0.0021
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,200,0.75,28.5587,1.0,0.6875,0.0017
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,250,0.65,8.8414,1.0,0.8125,16.5326
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,300,0.55,4.9332,1.0,0.625,19.4543
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,350,0.75,4.2186,1.0,0.75,0.0018
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,400,0.75,2.2817,1.0,0.625,14.7272
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,450,0.65,4.8729,1.0,0.6875,10.5497
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,500,0.65,5.0187,1.0,0.6875,5.5691
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,550,0.6,3.6063,1.0,0.625,0.0021
hpm_v2_8192_seed5_tf200_lw03_bs2.csv,kaggle,long,8192,5,200,2,600,0.5,5.9798,1.0,0.6875,6.5888
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,50,0.1,31.8056,1.0,0.625,0.0087
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,100,0.7,11.5951,1.0,0.625,0.0044
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,150,0.6,36.0392,1.0,0.875,0.0017
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,200,0.6,44.5881,1.0,0.75,0.0017
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,250,0.8,15.6036,1.0,0.75,0.0044
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,300,0.6,9.1559,1.0,0.875,0.0026
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,350,0.7,4.7666,1.0,0.375,0.0024
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,400,0.5,7.6017,1.0,0.625,35.6521
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,450,0.6,5.0322,1.0,0.5,12.117
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,500,0.7,12.1175,1.0,0.625,0.0014
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,550,0.7,5.7626,1.0,0.625,0.0015
hpm_v2_8192_seed12_tf200_lw03_bs1_pc.csv,pc,pc,8192,12,200,1,600,0.5,7.7221,1.0,0.75,7.5749
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,50,0.4,27.6519,1.0,0.5,0.0065
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,100,0.6,39.4418,1.0,0.75,0.0036
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,150,0.7,30.8858,1.0,0.875,0.002
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,200,0.8,20.4433,1.0,0.875,0.0012
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,250,0.9,2.1628,1.0,0.5,0.0016
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,300,0.5,6.671,1.0,0.75,22.3429
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,350,0.8,5.3796,1.0,0.75,0.0018
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,400,0.8,2.4764,1.0,0.875,0.001
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,450,0.8,4.9311,1.0,0.75,0.0011
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,500,1.0,0.0,1.0,0.875,0.0012
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,550,0.5,4.9598,1.0,0.75,5.5474
hpm_v2_8192_seed13_tf200_lw03_bs1_pc.csv,pc,pc,8192,13,200,1,600,0.7,3.902,1.0,0.75,0.0013
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,50,0.75,8.7915,1.0,0.5625,0.0099
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,100,0.8,7.9201,1.0,0.6875,0.0035
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,150,0.7,26.7891,1.0,0.8125,0.0019
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,200,0.9,5.6917,1.0,0.6875,0.0016
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,250,0.95,5.1762,1.0,0.8125,0.0009
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,300,0.95,4.7923,1.0,0.9375,0.0006
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,350,0.8,18.9193,1.0,0.9375,0.0006
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,400,0.9,9.0484,1.0,1.0,0.0004
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,450,1.0,0.0,1.0,0.9375,0.0003
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,500,0.95,4.5407,1.0,0.9375,0.0003
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,550,0.95,3.7247,1.0,0.9375,0.0003
hpm_v2_8192_seed0_tf600_lw03_bs2.csv,kaggle,long,8192,0,600,2,600,0.9,7.379,1.0,0.9375,0.0002
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,50,0.6,21.0444,1.0,0.5,0.0084
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,100,0.65,18.8796,1.0,0.5625,0.004
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,150,0.65,16.0137,1.0,0.8125,0.0022
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,200,0.75,19.1355,1.0,0.75,0.0015
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,250,0.95,4.0236,1.0,0.875,0.0008
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,300,0.85,13.8834,1.0,0.875,0.0006
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,350,1.0,0.0,1.0,0.9375,0.0006
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,400,1.0,0.0,1.0,0.9375,0.0003
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,450,0.95,4.1832,1.0,1.0,0.0002
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,500,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,550,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed1_tf600_lw03_bs2.csv,kaggle,long,8192,1,600,2,600,0.95,5.0534,1.0,0.9375,0.0005
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,50,0.75,10.1911,1.0,0.625,0.0075
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,100,0.9,8.3024,1.0,0.625,0.0032
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,150,0.75,9.8376,1.0,0.625,0.0021
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,200,0.85,6.9407,1.0,0.8125,0.0015
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,250,0.9,2.6434,1.0,0.8125,0.0011
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,300,0.9,5.1252,1.0,0.8125,0.0009
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,350,0.95,4.008,1.0,1.0,0.0005
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,400,0.9,5.4201,1.0,0.9375,0.0003
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,450,0.95,5.6494,1.0,1.0,0.0002
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,500,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,550,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed2_tf600_lw03_bs2.csv,kaggle,long,8192,2,600,2,600,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,50,0.8,12.5277,1.0,0.4375,0.0076
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,100,0.65,16.2213,1.0,0.6875,0.0026
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,150,0.7,27.4706,1.0,0.8125,0.0018
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,200,0.8,22.1832,1.0,0.75,0.0013
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,250,0.8,16.8383,1.0,0.75,0.0011
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,300,0.9,6.3269,1.0,0.9375,0.0006
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,350,0.85,15.1151,1.0,0.9375,0.0004
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,400,0.8,15.8764,1.0,0.9375,0.0006
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,450,1.0,0.0,1.0,0.9375,0.0004
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,500,1.0,0.0,1.0,0.9375,0.0003
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,550,0.95,6.2425,1.0,1.0,0.0001
hpm_v2_8192_seed3_tf600_lw03_bs2.csv,kaggle,long,8192,3,600,2,600,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,50,0.5,20.8632,1.0,0.4375,0.0082
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,50,0.6,15.531,1.0,0.625,0.0072
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,100,0.7,10.3545,1.0,0.6875,0.0033
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,100,0.6,11.5885,1.0,0.5,0.0035
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,150,0.55,16.9395,1.0,0.75,0.0017
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,150,0.8,8.3321,1.0,0.625,0.0019
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,200,0.85,9.8019,1.0,0.8125,0.0014
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,200,0.6,39.1121,1.0,0.75,0.0016
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,250,0.8,19.5926,1.0,0.8125,0.0007
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,250,0.9,12.6587,1.0,0.875,0.0011
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,300,0.9,3.6368,1.0,0.8125,0.0009
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,300,0.6,34.1356,1.0,0.875,0.001
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,350,0.9,7.111,1.0,0.9375,0.0004
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,350,1.0,0.0,1.0,0.875,0.0009
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,400,0.95,4.5764,1.0,0.9375,0.0004
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,400,1.0,0.0,1.0,1.0,0.0004
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,450,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,450,1.0,0.0,1.0,1.0,0.0004
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,500,0.95,4.0812,1.0,1.0,0.0001
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,500,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,550,0.9,7.9426,1.0,1.0,0.0001
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,550,1.0,0.0,1.0,1.0,0.0002
hpm_v2_8192_seed4_tf600_lw03_bs2.csv,kaggle,long,8192,4,600,2,600,0.95,3.7987,1.0,1.0,0.0001
hpm_v2_8192_seed4_tf600_lw03_bs1_pc.csv,pc,pc,8192,4,600,1,600,0.9,8.649,1.0,1.0,0.0001
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,50,0.55,31.2437,1.0,0.4375,0.0078
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,100,0.5,41.3159,1.0,0.4375,0.0032
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,150,0.7,31.3211,1.0,0.5,0.0021
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,200,0.75,28.5587,1.0,0.6875,0.0017
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,250,0.75,29.8946,1.0,0.8125,0.001
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,300,0.95,4.453,1.0,0.875,0.001
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,350,0.8,22.0039,1.0,0.9375,0.0005
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,400,1.0,0.0,1.0,0.9375,0.0005
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,450,1.0,0.0,1.0,1.0,0.0003
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,500,1.0,0.0,1.0,0.9375,0.0003
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,550,1.0,0.0,1.0,0.9375,0.0002
hpm_v2_8192_seed5_tf600_lw03_bs2.csv,kaggle,long,8192,5,600,2,600,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,50,0.6,27.7131,1.0,0.6875,0.006
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,100,0.7,18.5111,1.0,0.6875,0.0026
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,150,0.7,21.8836,1.0,0.75,0.0015
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,200,0.85,10.6608,1.0,0.875,0.001
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,250,0.85,11.5536,1.0,0.75,0.0009
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,300,1.0,0.0001,1.0,0.9375,0.0006
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,350,0.85,15.4534,1.0,1.0,0.0003
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,400,0.95,5.7915,1.0,1.0,0.0003
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,450,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,500,1.0,0.0,1.0,0.9375,0.0002
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,550,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed6_tf600_lw03_bs2.csv,kaggle,long,8192,6,600,2,600,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,50,0.65,25.7292,1.0,0.4375,0.0111
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,100,0.55,25.0887,1.0,0.625,0.0036
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,150,0.6,39.4113,1.0,0.6875,0.0022
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,200,0.65,33.772,1.0,0.75,0.0012
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,250,0.6,40.834,1.0,0.8125,0.0013
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,300,0.85,13.6212,1.0,0.9375,0.0006
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,350,0.9,9.1182,1.0,0.9375,0.0007
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,400,0.85,12.1207,1.0,0.875,0.0006
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,450,0.95,2.4994,1.0,1.0,0.0001
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,500,0.95,3.1444,1.0,1.0,0.0002
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,550,0.8,19.6112,1.0,1.0,0.0001
hpm_v2_8192_seed7_tf600_lw03_bs2.csv,kaggle,long,8192,7,600,2,600,1.0,0.0,1.0,0.875,0.0004
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,50,0.1,31.8056,1.0,0.625,0.0087
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,100,0.7,11.5951,1.0,0.625,0.0044
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,150,0.6,36.0392,1.0,0.875,0.0017
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,200,0.6,44.5881,1.0,0.75,0.0017
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,250,1.0,0.0,1.0,1.0,0.0007
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,300,0.7,32.6929,1.0,0.875,0.0006
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,350,0.8,21.3091,1.0,0.75,0.001
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,400,1.0,0.0,1.0,0.625,0.0009
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,450,0.9,10.447,1.0,1.0,0.0001
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,500,1.0,0.0,1.0,1.0,0.0003
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,550,1.0,0.0,1.0,1.0,0.0001
hpm_v2_8192_seed12_tf600_lw03_bs1_pc.csv,pc,pc,8192,12,600,1,600,1.0,0.0,1.0,0.875,0.0003
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,50,0.4,27.6519,1.0,0.5,0.0065
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,100,0.6,39.4418,1.0,0.75,0.0036
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,150,0.7,30.8858,1.0,0.875,0.002
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,200,0.8,20.4433,1.0,0.875,0.0012
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,250,0.9,8.0233,1.0,0.75,0.0013
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,300,1.0,0.0,1.0,0.75,0.0008
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,350,0.9,9.1683,1.0,0.875,0.0006
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,400,0.9,10.6929,1.0,0.875,0.0005
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,450,1.0,0.0,1.0,0.875,0.0005
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,500,0.9,5.1503,1.0,0.875,0.0005
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,550,0.8,15.1153,1.0,1.0,0.0002
hpm_v2_8192_seed13_tf600_lw03_bs1_pc.csv,pc,pc,8192,13,600,1,600,1.0,0.0,1.0,1.0,0.0004
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,50,0.4,51.0197,1.0,0.375,0.007
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,100,0.9,4.6885,1.0,0.875,0.003
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,150,0.7,15.9952,1.0,0.875,0.0015
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,200,0.9,12.0113,1.0,0.875,0.0008
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,250,0.7,18.2278,1.0,0.75,0.0013
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,300,0.6,27.0894,1.0,0.625,62.2453
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,350,0.7,7.7915,1.0,0.5,21.0977
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,400,0.8,5.1621,1.0,0.875,0.0014
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,450,0.8,1.245,1.0,0.75,0.0014
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,500,0.7,3.8451,1.0,0.875,0.0015
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,550,0.9,1.7561,1.0,0.75,0.0014
hpm_v2_12288_seed0_tf200_lw03_bs1.csv,kaggle,long,12288,0,200,1,600,0.6,8.0662,1.0,0.625,0.0013
