run_id,model,task,write_mode,seq_len,window,seed,batch_size,steps,d_model,layers,heads,parameters,device,eval_answer_exact,eval_answer_ce,eval_retrieval_top1,eval_retrieval_topk,eval_true_fact_written_rate,eval_false_write_rate,eval_missed_fact_rate,eval_avg_written_slots,eval_retrieval_margin,train_wall_time_sec,examples_per_sec_recent,eval_examples_per_sec,peak_vram_mb,run_dir,step_log_path
20260628_122304_hpm_lite_v2_kv_seed2,hpm_lite_v2,kv,learned,512,256,2,16,600,128,1,4,789000,cuda,0.96875,0.4818688782510421,1.0,1.0,0.971875,0.028125,0.028125,8.0,10.344146633148194,192.8633373000048,49.40861744961141,123.56670346905364,4248.8623046875,runs\memory_model\20260628_122304_hpm_lite_v2_kv_seed2,runs\memory_model\20260628_122304_hpm_lite_v2_kv_seed2\step_log.csv
