run_id,model,task,write_mode,seq_len,window,seed,batch_size,steps,d_model,layers,heads,parameters,device,eval_answer_exact,eval_answer_ce,eval_retrieval_top1,eval_retrieval_topk,eval_true_fact_written_rate,eval_false_write_rate,eval_missed_fact_rate,eval_avg_written_slots,eval_retrieval_margin,train_wall_time_sec,examples_per_sec_recent,eval_examples_per_sec,peak_vram_mb,run_dir,step_log_path
20260628_213854_hpm_lite_v2_kv_seed6,hpm_lite_v2,kv,learned,12288,256,6,1,600,128,1,4,2099848,cuda,1.0,0.0,1.0,1.0,0.9875,0.0125,0.0125,8.0,10.694852161407471,933.3528384000238,0.6434969481552009,10.429853913160349,6361.78271484375,runs\memory_model\20260628_213854_hpm_lite_v2_kv_seed6,runs\memory_model\20260628_213854_hpm_lite_v2_kv_seed6\step_log.csv
