run_id,model,task,write_mode,seq_len,window,seed,batch_size,steps,d_model,layers,heads,parameters,device,eval_answer_exact,eval_answer_ce,eval_retrieval_top1,eval_retrieval_topk,eval_true_fact_written_rate,eval_false_write_rate,eval_missed_fact_rate,eval_avg_written_slots,eval_retrieval_margin,train_wall_time_sec,examples_per_sec_recent,eval_examples_per_sec,peak_vram_mb,run_dir,step_log_path
20260628_140412_hpm_lite_v2_kv_seed7,hpm_lite_v2,kv,learned,8192,256,7,2,600,128,1,4,1575560,cuda,1.0,7.152552257139178e-08,1.0,1.0,0.975,0.025,0.025,8.0,11.330671977996825,904.6827520099996,1.3293278166697826,13.97909547749272,8425.40869140625,runs/memory_model/20260628_140412_hpm_lite_v2_kv_seed7,runs/memory_model/20260628_140412_hpm_lite_v2_kv_seed7/step_log.csv
