run_id,model,task,write_mode,seq_len,window,seed,batch_size,steps,d_model,layers,heads,parameters,device,eval_answer_exact,eval_answer_ce,eval_retrieval_top1,eval_retrieval_topk,eval_true_fact_written_rate,eval_false_write_rate,eval_missed_fact_rate,eval_avg_written_slots,eval_retrieval_margin,train_wall_time_sec,examples_per_sec_recent,eval_examples_per_sec,peak_vram_mb,run_dir,step_log_path
20260628_135711_hpm_lite_v2_kv_seed0,hpm_lite_v2,kv,learned,2048,256,0,8,600,128,1,4,789128,cuda,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,10.436416053771973,7835.549335200005,0.8814724280626238,60.76618872009619,8386.60205078125,runs\memory_model\20260628_135711_hpm_lite_v2_kv_seed0,runs\memory_model\20260628_135711_hpm_lite_v2_kv_seed0\step_log.csv
