run_id,model,task,write_mode,seq_len,window,seed,batch_size,steps,d_model,layers,heads,parameters,device,eval_answer_exact,eval_answer_ce,eval_retrieval_top1,eval_retrieval_topk,eval_true_fact_written_rate,eval_false_write_rate,eval_missed_fact_rate,eval_avg_written_slots,eval_retrieval_margin,train_wall_time_sec,examples_per_sec_recent,eval_examples_per_sec,peak_vram_mb,run_dir,step_log_path
20260628_204343_hpm_lite_v2_kv_seed6,hpm_lite_v2,kv,learned,4096,256,6,1,600,128,1,4,1051272,cuda,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,10.463651371002197,159.08530289999908,3.6581139839830334,25.46233878099912,2135.89208984375,runs\memory_model\20260628_204343_hpm_lite_v2_kv_seed6,runs\memory_model\20260628_204343_hpm_lite_v2_kv_seed6\step_log.csv
